역세권_거리_m,오피스_밀도_지수,주거_밀도_지수,평균_소득_백만원,경쟁_카페_수_500m,유동인구_지수,주말_유동인구_지수,임대료_만원,층수_노출_점수,프랜차이즈_비율,상권_존코드,상가_밀집도_지도기반,오피스타운_밀집도_지도기반,점포유형,창업추천
419.54261889248306,8.632579925750097,6.793578532875281,9.857778113184937,37,9.009561388235909,5.055779258574074,787.1816118091082,4.760528262180346,0.48342959305389144,1,6.465395931626646,4.002771392436487,테이크아웃,0
131.73012795187412,8.172944040725545,7.43359869482088,10.252578111960329,11,4.345979850440411,5.580631433524893,599.4379342687887,9.028711511276654,0.8852457683500234,4,6.093161535561084,9.759280342272127,테이크아웃,1
165.30084564631227,6.014638017835075,6.086328952557139,6.4352930402709445,19,6.59285330249343,7.597949957764129,1803.5451139157008,3.283653329531544,0.12814837571615856,0,7.683010295506824,9.274254514445438,테이크아웃,0
788.2130249798835,9.425161185896298,7.208185727887203,5.237501542043499,11,9.411487988206666,4.130831626210654,314.3599299312737,8.613264674025569,0.11662363339521653,2,3.4630551147166857,5.998752434694794,프랜차이즈,1
253.67011528396148,9.402930203244424,3.3766219128677455,7.763629906614287,20,6.807391745507527,5.146920349272072,1054.3331521087443,3.4963401393150075,0.9362059180081193,2,3.0162662770080275,6.596950724853534,브런치,0
722.8639149682786,8.889783557368608,3.2657994377444624,5.342149125922755,25,6.768381917491521,5.7618672874439945,1378.3861608827851,4.008187768613995,0.40495262679542865,0,9.834054587259534,5.557166505417574,테이크아웃,0
173.17598414306354,9.776483106577379,7.05311560960965,9.607958979795894,27,5.158379078707378,8.218232640788607,926.547067303722,7.962633939311922,0.4386367932533719,0,3.3906481203533185,9.650257325030141,프랜차이즈,1
149.26872105389782,8.152762775715225,3.679144098683051,8.003777592361558,8,9.048126116536977,2.2813060676782726,1244.8787009676107,2.522641602817549,0.5380584568601247,0,6.918851089294421,9.411318374570904,브런치,0
288.0150520019895,7.774548730273349,4.799456264426103,4.241196216892493,33,8.542529444798651,3.0996036649845413,409.8564454989945,6.865417977205358,0.49355170598245823,1,4.407675360342322,4.313225325228496,프랜차이즈,1
280.5669191192168,8.178420398110514,7.712473825081087,11.874386975948347,5,5.728738911604399,2.1283452179022326,1925.2117845982978,2.0735447046744477,0.5807602836759521,1,7.4381683247255275,6.566965171642887,테이크아웃,0
366.5413900658005,5.1439135801548765,6.623847104763726,4.186807897403167,7,8.454925187241624,4.675922329672819,693.9085464562504,6.060043824087048,0.0324091297753778,3,6.431541206698306,8.392044206439977,프랜차이즈,1
298.24729310057467,4.462323098557192,7.987752201516279,11.723324465734363,33,7.422507229351542,3.3347424976988225,979.9797689324756,1.5792948534147322,0.8431105921677049,4,4.619049162450125,6.748902805896766,테이크아웃,1
476.0565296909352,5.223397352574036,3.9382723343932238,8.345965274878537,11,7.075600101730533,5.714726421823818,1237.4449722672657,1.6689637790744734,0.8218587599580738,4,9.30836050308509,9.474304993983305,프랜차이즈,0
121.46349617086133,5.422187591533456,2.5219042786150085,5.846612021428402,20,5.75164178983321,3.6942371562903924,1150.2291525214519,1.03630321667677,0.23097332953875338,3,3.5564228408297924,7.008821862085683,브런치,0
648.4831136383913,5.858071542788936,7.335060757302806,4.725110258681671,22,7.2320318979101375,8.986195534120597,504.6157510599825,5.620850248800065,0.9918611579489148,1,4.358393462769104,7.309956429248552,프랜차이즈,1
251.4922778584461,6.251187225096018,3.3215661168990716,11.085986456979088,37,5.130853633669926,7.660975214042313,918.3599631869424,6.490621559043526,0.2306155755210213,0,9.983279193818856,7.807887068075691,프랜차이즈,1
733.5611846917715,8.571002001771356,8.612440834270139,4.2189929867014095,35,7.54440330338433,3.6063457316348306,1927.93669899278,8.02991265133365,0.1540253767775286,4,8.152330371531647,4.215433005204909,프랜차이즈,1
726.3079847493934,6.320672975853267,3.6758666115985994,11.478826100441553,12,7.359270578821709,4.306933762710939,1664.9779727169603,1.88802101883575,0.8782312495645198,4,4.4506104083804185,5.118168948499505,프랜차이즈,0
61.89335026344787,9.718991119494738,2.8187259537855596,8.290271259364214,38,6.270868109733166,4.784004538759502,551.2478049103115,1.3001551508044318,0.2071951229255532,1,8.143684885933713,5.795488601479553,테이크아웃,1
690.2616844866948,9.607428649321186,2.6200763991432163,10.642964048772566,29,3.7706695727734756,5.379953589827101,1047.1704297613471,2.2941933992966086,0.4918443883298108,1,5.851354556885188,6.069800587951914,브런치,0
556.7046302525413,9.904629158278738,2.6700542216459224,7.460323973477025,19,9.874732140290138,4.148459940924241,523.7687804490138,6.812868336710427,0.7540995701442335,3,4.636044510970831,9.642116648406363,테이크아웃,1
78.26021924675612,6.134707608845642,7.742325488568957,5.3405425908099735,6,6.451400851650351,3.666580722115765,1015.8709721546236,6.320494675962721,0.5316543934922445,2,6.39011828095174,5.098717598188199,브런치,1
281.71087461696743,9.0854192251326,3.1214668727577424,3.623627927284732,21,5.332659839072222,8.157523045446082,1057.609466561415,7.954723318571575,0.9877726863836491,1,5.293315150944496,4.673645310567638,브런치,1
473.18711900912916,9.09761412662254,2.136723532092625,10.606110371787384,10,6.87521107040526,6.9262460149598155,1648.5306574120807,6.974089077862334,0.6776006419794972,2,5.573383258406286,4.282315803240056,프랜차이즈,1
495.5582220895943,8.103138120074117,2.9219652825430105,5.573958813333412,10,8.344410323576282,8.321157909297163,1547.8853914984293,4.661969614272333,0.10302176263582674,0,5.879220109300969,5.249761486560866,테이크아웃,0
560.610055845367,6.979879462209345,8.916145207964068,10.774975256650634,19,4.055981575322722,7.653618865379096,1033.6875853099573,8.22787351481093,0.36495721307280915,0,9.982778469567556,9.092832038344438,프랜차이즈,1
524.3238687516301,6.610006815833905,8.027066831500516,10.516694013451843,17,8.635441720299397,3.7569013374300977,1408.4004498550637,2.371687899911368,0.7973469186143056,1,3.921382031142176,8.459482602099358,테이크아웃,0
754.0268671565506,7.850226376582622,6.477744239103842,9.966901219132858,7,5.526869567532092,8.305979088728066,1337.7171509687566,1.4228415645728056,0.029287580341431196,1,6.711892094069371,9.245001463023177,테이크아웃,0
602.8396945557357,6.349378173924325,8.632861527103174,9.154858266817644,12,3.2262783663662375,6.045660731711097,1095.4892772642643,9.56133772895155,0.18442338446062478,1,5.694397672027172,7.4317019230598795,프랜차이즈,0
608.6416325485718,4.049256691498141,7.372805842008232,11.334487318619566,24,9.535413864018954,7.475995784728832,1289.6920410427838,8.786649622522354,0.37883501900967453,3,7.381115302362839,5.578144640980231,테이크아웃,1
131.66419646783064,8.471655818490266,2.4305381630236074,10.993431472489632,23,3.9081754872445256,4.842444219314174,553.9544678444182,3.6246652141751783,0.5940967922629065,3,5.9301054536618985,9.70313861372557,브런치,0
420.22645444978957,4.541362640456692,4.071006299223328,5.3583307914821185,22,4.7769587560012585,2.4855360937900635,1797.9567154814017,8.453645679263749,0.5971556773946458,0,4.490415948279996,4.523440606978908,테이크아웃,0
700.0632770541312,9.990273313977717,7.242622018503602,10.330145656050664,11,3.0078783854419404,2.880935452415149,1943.633546505715,3.879943927399555,0.4603472864312822,3,7.079748217361517,5.855416461889277,테이크아웃,1
63.69133076221385,7.348480787652616,2.3819920395657554,6.297418236971527,15,4.8150346268805855,2.760326012841283,807.712395269856,4.597706139205927,0.36486754481357897,2,8.207832068346042,6.869504795909836,테이크아웃,0
187.17779055542462,9.50915999722688,5.824784370980271,7.028901448524644,38,8.056783321137804,6.590238400845863,717.2798505135687,4.417626339923949,0.29483383026353793,0,9.299563991117822,7.752667425767324,프랜차이즈,1
134.50990856392838,7.9515984249559,7.854943489342162,4.678110163429276,26,3.9107823002952333,2.6580960617182763,1579.9505875187704,9.774713639719462,0.2780686276997171,2,6.723534737711924,9.187268682354775,테이크아웃,1
689.973244408864,9.160719628649506,7.004054732796899,7.99079184691127,39,9.126705308051022,7.512976274767161,1973.9653637816996,9.148149462967911,0.3016167785620921,0,6.571703084432716,8.619988791145815,프랜차이즈,1
86.34061160166883,8.372456325835936,6.145640813992685,9.490359642626007,24,7.888455903196354,7.12498961530326,1619.9902763503228,4.46728920356697,0.05049426467607332,1,7.928756248350923,9.595751314246204,프랜차이즈,1
424.5716713702033,6.459388364738068,3.9113924083847316,6.709850567741507,36,9.643795016915268,8.141292707272004,1047.4733510167484,9.83315503845858,0.48100320784421824,1,5.572100735515961,8.631588043579551,테이크아웃,1
427.31740174389853,4.403889572323827,5.924465340890192,5.563130125302624,36,4.378154074817667,2.903294008480594,913.8815343306844,5.963556914818519,0.14432145028200882,0,6.6615875381015766,9.283679714172237,브런치,0
623.5453512919005,4.584587358724304,8.077410972986538,6.946383443870445,37,4.642693056381664,8.147608010474212,1981.5565952140525,4.62770442426225,0.22419515647216692,1,8.223140333424677,8.328457927420267,프랜차이즈,0
310.60918766681186,5.159894720347818,5.785705082444531,9.76743247945056,6,9.502224002783162,3.1475015229348773,872.0481422696851,9.416261707586598,0.45457640450447956,0,9.353214134231912,7.745312880112834,테이크아웃,0
748.5641989298074,9.893195501683016,5.205419241601343,11.153219611532535,6,7.559861757214902,3.210135179014438,1132.5515502662874,1.0051122553290979,0.4760591830887214,1,7.53010235392931,4.932586427164964,테이크아웃,0
274.40443686651815,7.478970767424219,4.756648594732836,4.303084362424141,12,4.027277647659667,5.855412874364064,1474.699711324684,3.1390269586485866,0.5188003456287782,3,6.989436124673265,9.770372523724266,테이크아웃,1
463.347112832432,7.847340775654729,2.5520190163332614,6.878152777130161,22,4.9669637930507005,6.047516618239131,594.3858074010267,7.103982564389239,0.5734994947082456,2,4.570583176437994,8.87040997659491,프랜차이즈,1
93.16644469814088,5.205423507906275,4.976994071411134,4.925282524571961,14,8.369619197251692,5.195403110450274,1111.0057536004888,3.9926374513604497,0.8426687344067524,4,6.0749508029659545,5.238160121701927,프랜차이즈,1
496.4801018003942,4.439531198621321,7.045981879712798,5.274479870481562,15,3.7462049068623777,6.370798594937552,1653.7596541388514,6.069809960540695,0.523131679863516,3,7.6092404647395355,9.655823882737835,테이크아웃,0
532.2831132502326,7.12331651468014,8.451916928810379,4.1987796655409,28,7.242196778171716,4.465018448010851,877.4178640353479,7.313270043350469,0.8975395090758863,2,8.842497129209598,4.388680482522827,브런치,0
605.89552443694,9.24684196080777,8.979383192173154,5.315370026599998,35,7.340933617837006,6.264767949574547,378.2328843131205,9.98769168130266,0.4188294012302126,1,8.644891918937555,9.723314437099415,테이크아웃,1
124.18448780815162,9.138866821839983,8.45627826435961,3.818360973917358,11,7.261388655938011,7.452244602705226,553.1984880010557,8.887209279602919,0.6123912428077324,1,7.992648586589687,9.660897082461029,브런치,1
308.581694906326,6.081611708925185,3.3587657400848077,6.7313638772479205,8,7.083146147736163,2.076358938459614,566.5119402528237,5.269412426983313,0.6745574044531826,3,5.703833234750741,9.108506396420108,테이크아웃,1
566.9405217081235,6.894996779513595,7.767675055481272,10.907070044610302,22,9.649058836910497,5.422828521940346,577.0687084801884,7.4170977873610475,0.46568530084130666,1,9.848230258506291,4.4351578370710625,프랜차이즈,1
186.62150903849198,4.283381770756361,4.924925270586584,11.720504945017757,32,7.9734833854705345,5.611588303937656,1926.8897726309144,8.51092487096002,0.9712761662835427,1,9.920264842880698,6.185718342920555,테이크아웃,0
51.90593204027212,4.765039636338853,2.503554595498981,10.861680867839597,7,5.980181492927219,7.246588194667593,1870.4099538167752,7.440834026150368,0.02079806709471388,3,5.141838648288145,9.931351564538565,브런치,0
250.66562316029476,6.319447287180014,2.1851701262091177,6.164155197849021,12,5.1251136401106985,5.895582907167327,1888.7407050431523,5.668509844558894,0.0968274835960482,0,8.234035263026872,5.243831496009573,테이크아웃,0
574.3457334981293,9.717568929254325,8.78286620472185,3.9752683543774374,35,5.384705882831046,3.3306183968219374,1997.8928430981298,6.339603525526067,0.8610588557795441,4,3.172310436369261,4.950102598838444,테이크아웃,0
364.20079751194584,5.238465499863948,3.9630943518367534,7.084916510479324,30,5.069394649979795,3.999193755376517,1365.669599316794,1.6997165400783325,0.13867199618273796,0,4.623629446028941,9.588692298193237,프랜차이즈,0
289.3062172957581,8.525428354063806,7.938378934491693,4.32229660593049,8,4.8037605359130975,6.812247958372575,498.99532470741485,5.963993808805039,0.6148040402670869,3,7.9539907789786595,9.499928610360517,브런치,1
209.14598412374343,9.673329482284776,8.40122418500665,5.755414288100488,27,4.831432238183718,5.431482994905761,613.6778775182136,5.8388350284789245,0.9465470753877268,3,7.798685281769565,8.20668038006109,프랜차이즈,1
284.7689174104996,6.744097018026954,2.236794859029237,7.593182870753372,21,4.732402430876565,7.416087030308826,337.78063514363527,1.4204208207645328,0.36967193856040015,0,5.250260070295369,9.269042073511702,테이크아웃,0
327.82991644580153,9.73165695385677,7.389020985731454,6.510455489623776,21,7.850216097427161,3.622580962932918,474.96432263174415,2.3830384448116595,0.4018347931517968,1,8.772897934548581,5.43190357256535,브런치,0
149.06200938009854,8.460289251412354,8.210276332565641,6.707961172764158,6,6.409507388147734,5.8098430454584795,359.6470322996387,9.677973421172794,0.16499376916550312,2,5.191301524031719,6.179973635608447,테이크아웃,0
557.9746105931195,6.903801992321149,7.242612039401485,10.628119881017511,32,8.040677003341267,6.539140268505187,1317.820289372998,7.202781633819961,0.841392599958986,0,9.858617912601819,8.437460381353274,프랜차이즈,0
432.35504095397886,5.116880799505378,3.455807654146216,4.439233852363136,15,4.172645351071749,3.266342442051302,1086.1725910629682,9.33171464170145,0.996877923643574,2,5.8111992915593325,6.658548966450555,테이크아웃,0
693.0695525664928,6.00645177335871,2.7214259086776726,4.494640400949456,26,9.005141093056524,2.7795026556992997,1261.989008756129,5.7266698008894075,0.632194727273146,1,9.187719341436365,9.801115019599653,프랜차이즈,1
50.27283137785245,8.27605757352632,3.9111212291669357,7.075799820793684,21,6.866339924507927,8.479339988964462,921.2558657829416,3.156329556451726,0.24997835397861246,4,7.151071668100373,9.747174611129587,프랜차이즈,1
634.3587491370971,4.825750125663423,5.973737694540401,5.021244418352911,25,8.719679761600032,6.958858273765561,474.6396916531842,7.663589867939948,0.946074244474556,1,3.8398181752794605,8.228170650396907,프랜차이즈,0
644.221383422328,9.72248533531884,4.599163810026033,10.679059205287144,7,3.1677825015736127,5.960645075148202,1298.4199333159659,4.3173127320976015,0.7761669307650035,3,8.075733895232817,4.395042889644092,테이크아웃,0
98.10473566770001,8.462306717575533,3.629142785838563,6.39617535726112,27,8.13649831992147,4.740759604157889,1648.5059540990628,9.323580973635238,0.5611480195137734,2,9.617313583542105,8.48535180448345,테이크아웃,1
372.5142646621991,7.2143785598063275,7.0045833680963705,4.853228814538674,28,7.301959408902656,3.0058547070811894,1504.8023881742238,1.299356770862722,0.22002000288348444,2,9.47570799241195,9.981708302412676,브런치,0
309.8932684305548,8.91138629552212,4.171653752974224,5.464595011203359,23,4.7465372621512785,3.0726546337495497,453.79552219691334,9.055799133961582,0.5861420886242327,4,7.934340936135525,4.907318416407928,브런치,1
681.2564317748045,9.992593043236567,3.8794566023621293,5.421529906440739,9,5.602903471468719,2.5233835166103975,796.5813676792532,8.635629066313573,0.11982860268514639,1,3.91488129710091,5.067641198805526,테이크아웃,0
413.09340882936425,9.983868085108078,2.5705620772398268,9.796347465880045,12,9.788731086717245,5.837790703175566,1529.5373128171454,8.384746373049648,0.6770168635721949,2,9.500855991396136,4.436177610316424,테이크아웃,1
244.08517510547054,6.091517920810993,6.408331476909404,6.259333696773165,27,4.447543871242043,4.040731148726285,1657.4944984884896,1.173054533089998,0.9726474161239798,2,6.33245100361956,7.56773423669655,프랜차이즈,0
137.6942041013579,6.458243860125027,3.505587177939408,4.991245407637466,5,6.685704890956114,6.639703543991082,344.2910968741552,1.2848481374210157,0.26760416473347237,1,8.343172893622583,7.238426048740099,프랜차이즈,1
512.1078185114511,8.664548010734887,2.928563189649532,5.919442785927511,12,8.187196663713245,2.8091123495414205,664.3977690391423,5.111704654406033,0.7442846089013954,4,9.62119140036328,4.178795543238921,브런치,0
313.7974743689273,6.5558829110457335,3.946452589727259,10.977412362070575,7,5.890052252590615,2.644136266503838,536.0465677467205,6.040185339311268,0.8260883709307414,0,8.587954229756754,8.02536270674221,브런치,0
435.0933202675582,9.733606744687673,3.299363540252376,3.724988721906211,32,8.098876742717165,6.387477262463404,716.3657248052291,9.510953731633837,0.08708002328061515,1,5.508964782487876,6.925015973380094,브런치,1
321.8992197971938,8.496028490684957,3.8611342318501056,6.463540383697202,20,9.07387959452246,2.1843973006391124,1160.7787175632448,9.195425290522229,0.08945674004782389,3,5.224122487501906,5.658575314601801,프랜차이즈,1
785.5067492174549,4.785880982743619,2.4336614007900645,6.236432409994634,27,5.175830731318464,7.14206937487204,996.2866953515003,3.8306298322317405,0.9639621050482757,3,3.278775279569216,5.57427292017962,프랜차이즈,0
354.26440806044354,7.909402322480776,2.647721059261985,4.044405546481646,11,3.3377323709127626,8.776427688701695,1417.5886759390532,2.03680643569948,0.82119847914316,0,8.698820285928555,4.914605702966977,브런치,0
